id,datetime,location,text,rating,accessibility,facility,activity,english_translation,aspects,sentiment
a33348e21d9245508820771d81e8f7c0,2022-02-15 13:29:56,Stone Garden,"rekomended banget, spot berfoto khususnya untuk praweding dapet banget lah ga nyesel ksni",5,neutral,neutral,positive,"Highly recommended, especially the photo spots for pre-wedding shoots, you won't regret coming here.",,
b5f68b00ac784833a371e3671126f870,2019-02-15 13:23:30,Gunung Putri Lembang,Tempatnya nyaman dan mudah di jangkau cocok untuk camping ceria bersama teman dan kluarga,5,positive,neutral,positive,"The place is comfortable and easy to reach, suitable for happy camping with friends and family.",,
e64c3d31d7784b3baaa3bfa2f8a1205d,2022-08-15 12:39:06,Sarae Hills,"HTM sudah include minuman dan shuttle bus pp, cuman memang cari parkirannya sedikit sulit",4,neutral,negative,neutral,"HTM already includes drinks and round-trip shuttle bus, but parking is a bit difficult to find.",,
7c4e4803d81249298597cda0b781b6d2,2023-02-16 18:22:07,Terminal Wisata Grafika Cikole,"Parkir luas,  nuasa alamnya oke punya, cocok tuk keluarga,  famget dan tour anak sekolah.",5,neutral,positive,neutral,"Spacious parking, great natural ambiance, suitable for families, family gatherings, and school tours.",,
fe5bf50cb38b4455a4879f84fb3d9281,2022-07-23 18:23:18,Terminal Wisata Grafika Cikole,"Tempat wisata alam yang cukup lengkap ada penginapan, restauran, bermain anak dan dewasa.",5,neutral,positive,positive,"A fairly complete natural tourist spot with accommodation, restaurants, and play areas for children and adults.",,
d17fb28b46724df18496f6594996a4bd,2019-02-23 18:23:18,Terminal Wisata Grafika Cikole,"Back to nature bgt dsni, tmptnya adeeeemmm bgt. Cocok tmpt refreshing dr hiruk pikuk kota",4,neutral,neutral,positive,"So back to nature here, it's very cool. Suitable place to refresh from the hustle and bustle of the city.",,
0ef809e5c96c4d6ba94d52863ef88d7a,2022-11-23 17:57:43,Floating Market Lembang,"Pernah kesini dan akan kesini lagi ,, semoga selanjutnya bersama istri dan si buah hati ~",5,neutral,neutral,neutral,"I've been here before and will come again, hopefully next time with my wife and our little one ~",,
8417fee600b241c0b1319bfb4f13c0fd,2019-02-23 18:13:12,Ciwangun Indah Camp (CIC),Ciwangun indah camp cocok buat liburan yg bernuansa alam dengan beragam permainan outdoor,5,neutral,neutral,neutral,Ciwangun Indah Camp is suitable for nature-themed holidays with various outdoor games.,,
babd759dae98454b833c80b67e8891f1,2019-02-15 13:48:52,Curug Maribaya,Lumayan asyik buat piknik. Deket juga sama gua belanda dan gua jepang jadi bisa sekalian.,3,neutral,neutral,positive,"Quite fun for a picnic. It's also close to the Dutch and Japanese caves, so you can visit them at the same time.",,
8d164fcfd5bd448083f9ced48422ff86,2022-02-15 13:28:46,Stone Garden,Lokasi ditemukannya bekas sisa2x kehidupan laut sebelum cekungan bandung seperti sekarang,5,neutral,neutral,neutral,Location where remnants of marine life were found before the Bandung Basin became as it is now,,
3e6dc5be21a9461b9148a4c2e7596c90,2020-02-15 13:29:51,Stone Garden,Tempatnya bagus pemandangannya juga amazing banget. Bisa jadi referensi liburan keluarga.,4,neutral,neutral,positive,"The place is nice, and the view is amazing. It can be a reference for family vacations.",,
61ff2567b93943f18a78cfd9046373df,2019-02-15 21:06:32,Gunung Hawu,"Tempat yg keren,enak buat melihat  pemandangan sekitar padalarang dari puncak gunung hawu",5,neutral,neutral,positive,"A cool place, nice for seeing the Padalarang surroundings from the peak of Mount Hawu.",,
46ca6ac6b7ae448f82c36ac1724e5978,2022-11-23 18:22:02,Terminal Wisata Grafika Cikole,Outbond di Cikole dengan temen2 kantor..rame banget pas weekend. Terimakasih tim outbound,5,neutral,neutral,neutral,"Outbound in Cikole with office friends... so crowded on the weekend. Thank you, outbound team",,
1398cc7a997c48269f77149b2fd97d19,2022-06-23 18:05:00,Gunung Tangkuban Parahu,"Suasana yg sejuk, Pemandangan yg indah.. Cukup untuk wisata healing murah.. Dingin banget",5,neutral,neutral,positive,"The cool atmosphere, the beautiful scenery... Enough for a cheap healing trip... Very cold.",,
0c91bb1b18c94d57b9c1c4dfb086fc26,2021-02-23 18:05:25,Gunung Tangkuban Parahu,Wisata alam yg keren dan sdh rapih penataannya serta selalu ingat jaga kebersihan...👍👍👍 …,4,neutral,neutral,neutral,"Cool nature tourism, well-arranged, and always remember to keep it clean...👍👍👍 …",,
ab7923c1d1bf4b24a095daae506fe1b3,2022-05-15 12:39:07,Sarae Hills,"Tempatnya cantik, dan menarik. Cocoknya perginya pagi atau sore karena disiang hari panas",5,neutral,neutral,positive,The place is beautiful and interesting. It's best to go in the morning or afternoon because it's hot during the day.,,
6d55e5c3d0e24532b3436423d04fbf3a,2022-02-23 18:05:25,Gunung Tangkuban Parahu,"Tempatnya enak sudah pasti, namun harus membawa uang lebihhh yahhhh soalnya tempat wisata",4,neutral,neutral,neutral,"The place is definitely nice, but you have to bring extra money because it's a tourist spot.",,
a33696dd4ccf46cf8ad708baf3a7d001,2021-02-15 14:15:49,Bukit Senyum," Pohonnya enak, dan harga makanannya tidak mahal, ya tempatnya asri dan pohonnya mantap

",4,neutral,neutral,positive,"The tree is delicious, and the food prices are not expensive, yes the place is beautiful and the tree is great",,
a6ab478218284349b3cc1668b5266221,2022-02-23 18:34:58,Orchid Forest Cikole,"harga tiket hari minggu 50k/orang sudah termasuk parkir, tempat luas ...tutup pukul 18.00",5,neutral,neutral,neutral,"Sunday ticket price 50k/person includes parking, spacious area... closes at 6:00 PM",,
e8385dc50f8b4d0baeea027c9c3cd3c7,2022-08-15 14:15:33,Bukit Senyum,"Tempatnya sejuk,indah praktis bisa tambah tambah stok foto buat di post ke instagram hhhe",5,neutral,neutral,positive,"The place is cool, beautiful, and practical, and you can add more photos to post on Instagram, hehe.",,
42857a15cb60457ea017fa50cfb24a61,2019-02-23 18:13:00,Ciwangun Indah Camp (CIC),"Tangga curugnya ga tau dibuka jam berapa, jam 9 pagi masih belum ada petugasnya. Cape deh",4,neutral,neutral,neutral,"The waterfall stairs don't know what time they open, there were no staff at 9 am. What a hassle.",,
4209bb1286cc4388936a3ea831c394cd,2022-10-23 17:57:35,Floating Market Lembang,"Harga tiket 30k, tempat nyaman, bersih dan adem, recomended untuk datang bersama keluarga",5,neutral,positive,positive,"Ticket price 30k, comfortable, clean and cool place, recommended for coming with family",,
3001c46ff50f4ca7a355a347cd4ebdaa,2020-02-15 12:57:16,Kebun Begonia Lembang,"Tempatnya nyaman dan bagus, lokasi nya pun mudah di jangkau. Cocok untuk family gathering",4,positive,neutral,positive,"The place is comfortable and nice, and the location is easy to reach. Suitable for family gatherings.",,
cf764438dcd243088986e7a843ee117f,2019-02-15 13:24:40,Gunung Putri Lembang," Bagi yang suka camping dan hunting view untuk berfoto..tempat ini juga bisa digunakan.

",3,neutral,neutral,positive,For those who like camping and hunting for views to take photos... this place can also be used.,,
d3fb0f8bbb5449b084ae6866f3660387,2022-04-23 18:22:32,Terminal Wisata Grafika Cikole,"Asyik dan keren, tapi ga kebayang jadinya kalo dikasih ujan karena minim tempat berteduh.",5,neutral,neutral,neutral,"Fun and cool, but I can't imagine what would happen if it rained due to the lack of shelter.",,
282dc17ef4a94685a0cc3a64b480a178,2022-06-15 13:29:48,Stone Garden,Sesuka itu. Datang pagi hari saat masih dingin dan sepi. Cocok untuk melakukan photoshoot,5,neutral,neutral,positive,I like it so much. Come in the morning while it's still cold and quiet. Perfect for a photoshoot.,,
fd848d46440c44cf8b95f44e8c7a565d,2020-02-15 13:48:50,Curug Maribaya,"Tempat yg indah...
Bagi yg suka Selfi, banyak yg bisa dijadikan sebagai objek Selfi ya😊 …",4,neutral,neutral,positive,"A beautiful place...
For those who like selfies, there are many things that can be used as selfie objects 😊…",,
d273c2261c44484d98eb3ca1cb044e37,2021-02-15 21:10:55,Curug Halimun,Curug/air terjun ini berada di bekas aliran sungai Citarum sebelum ada bendungan Saguling,5,neutral,neutral,neutral,This waterfall is located in the former Citarum River flow before the Saguling dam.,,
bd90546b9baf488f895932e9bbe94596,2019-02-15 13:30:30,Stone Garden,Kalo yg ga tau jalan langsung aja ke arah gua pawon soalnya nyatu dengan tempat gua pawon,5,neutral,neutral,neutral,"If you don't know the way, just head straight towards Pawon Cave, as it's connected to the Pawon Cave site.",,
f33be2d497f24784a985c595a765be12,2022-10-23 18:34:19,Orchid Forest Cikole,Bikin relax ke sini weekday di sambut kabut tipis...beneran bisa healing time n fresh air,5,neutral,neutral,positive,"It's relaxing to come here on a weekday, welcomed by a thin mist... it's truly healing time with fresh air.",,
dcb92eb2e84a4a0c992fbaf12ee9e016,2023-01-25 12:39:11,Sarae Hills,Ada spot yg ok. Yg ga ok jg masih ada tinggal dipoles ya. Spy sesuai dg tarif tiket masuk,4,neutral,neutral,positive,"There are okay spots. There are also spots that aren't okay yet, they just need some polishing. So that they are in line with the entrance ticket price.",,
08f59b64db774fc0ad67e3c2e9f8bf3a,2019-02-15 13:29:49,Stone Garden,penasaran dengan cerita latar belakangnya..apa benar sejarahnya bekas batuan dasar laut??,4,neutral,neutral,neutral,Curious about its backstory.. is its history really of former seabed rocks??,,
33bbe51eee06494db1f02637dcac3ede,2022-10-15 12:40:25,Sarae Hills,"
Ini adalah tempat yang bagus untuk dikunjungi. Tempat yang bagus untuk mengambil gambar.",5,neutral,neutral,positive,This is a great place to visit. A great place to take pictures.,,
8423ca542bb842ae81a865fef3b3b9b5,2020-02-15 12:24:57,Curug Tilu Leuwi Opat,"My Trip My Adventure, seru jalan kaki menuju curug nya. Tiket masuknya 10 ribu per orang.",5,neutral,neutral,positive,"My Trip My Adventure, it was exciting to walk towards the waterfall. The entrance fee is 10 thousand per person.",,
eb7cabb913ba451f9976d96d8e785100,2022-12-15 14:09:05,Curug Cimahi / Curug Pelangi,"Kerjaan yg banyak bikin stress,kesini solusi biar otak gak stress lg,dekat pusat kota lg.",5,neutral,neutral,neutral,"Too much work causes stress, coming here is a solution so the brain doesn't stress anymore, and it's close to the city center too.",,
6d10935858894465b5a1b789c0713b3f,2019-02-23 18:23:27,Terminal Wisata Grafika Cikole,Bagus.. cuma untuk para ortu yg sudah berumur atau lansia lumayan kesusahan naik turunnya.,5,neutral,neutral,neutral,"Good.. but for elderly parents or seniors, going up and down is quite difficult.",,
e10e2df79e34499a985607ded7761659,2019-02-15 13:49:16,Curug Maribaya,"Mampir ke sini. Jalannyaaaaaa jauhh sekali hehe curug nya pas kecil, sedikt kecewa euy 😅 …",3,neutral,neutral,negative,"Stop by here. The road is reeeeeaaally far, hehe. The waterfall was small when I was little, a bit disappointing, really 😅 …",,
d5f731e50a9441a5ad3e213b33408e46,2022-02-23 18:34:28,Orchid Forest Cikole,"Cocok untuk healing krna suasananya sejuk dan nyaman, fasilitasnya juga lengkap dan bersih",5,neutral,positive,positive,"Suitable for healing because the atmosphere is cool and comfortable, the facilities are also complete and clean",,
caaf61938671492c87a18a7c3852afdf,2022-11-15 12:39:11,Sarae Hills,"Pokoknya seru sekali kemarin kami puas..
Rencana akan datang lagi kesana dengan keluarga..",5,neutral,neutral,positive,"Anyway, it was really fun, we were satisfied yesterday..
We plan to come back there with the family..",,
69e0d20b93cb40b188692b3797e8b53f,2022-06-15 12:39:27,Sarae Hills,"Wisata indah di dataran tinggi bandung
Udaranya segar
Spot fotonya beragam keajaiban dunia",4,neutral,neutral,positive,"Beautiful tour on the Bandung highlands
The air is fresh
The photo spots are diverse world wonders",,
fe5babc2d24c42399e34a0549a206f80,2020-02-23 18:05:33,Gunung Tangkuban Parahu,"Masuk @45 , kalo lg tidak beruntung semuanya tertutup kabut. Tidak terlihat, seperti jodoh",5,neutral,neutral,neutral,"Enter @45, if you're unlucky everything is covered in fog. Not visible, like a soulmate",,
61591d80c7494b94b3ce14b4f276f1c2,2022-09-23 17:57:25,Floating Market Lembang,"Makanannya enak, hanya saja biaya masuknya tergolong mahal kalau tiap ke wahana bayar lagi",4,neutral,negative,neutral,"The food is delicious, it's just that the entrance fee is quite expensive if you have to pay for each ride again",,
d395304864ad432eab62ac6fefff3eff,2021-02-15 13:48:52,Curug Maribaya,"Udah banyak sampah sekarang, kalau buat duduk santai tempat ini tenang dan udara nya segar",3,neutral,negative,neutral,"There's a lot of trash now, but if you want to sit and relax, this place is quiet and the air is fresh.",,
3bf0d5ce09374264a25eaa746164d5b1,2022-02-23 17:57:21,Floating Market Lembang,"Cukup ramai saat Weekend
Harga menu jajanannya juga masih terjangkau
Udaranya sangat sejuk",5,neutral,positive,positive,"Quite crowded on the weekend
The snack menu prices are also still affordable
The air is very cool",,
f99f444c822246fbb6b542cc3f6d95d4,2022-06-15 12:39:29,Sarae Hills,"Tempatnya bagus, sejuk juga dan karyawannya ramah2 pokoknya saya gk akan kapok lagi kesana",3,neutral,positive,positive,"The place is nice, cool too, and the employees are very friendly, so I won't regret going there again.",,
42191f37b75b4d8492c1ab4c067166f1,2022-07-15 12:39:31,Sarae Hills,"Bagus...
Bagus....
Keren....
Bagus dan keren...
Ramah....
Ramah.
Bagus, keren dan ramah...",3,neutral,neutral,neutral,"Good...
Good....
Cool....
Good and cool...
Friendly....
Friendly.
Good, cool, and friendly...",,
9d5bfbb89e0c452aab879bcf8d6f0b12,2022-10-23 18:04:11,Gunung Tangkuban Parahu,Tangkuban Perahu memang sungguh indah dan sejuk cocok sangat buat Liburan Bersama Keluarga,1,neutral,neutral,positive,"Tangkuban Perahu is indeed truly beautiful and cool, very suitable for a family vacation.",,
2ee4ca487f804e31aa5374a73c1876b4,2022-09-23 18:05:03,Gunung Tangkuban Parahu,"Gunung, dengan ceritanya yang melegenda , sangkuriang.
Pemandangan Indah dengan legendanya",5,neutral,neutral,positive,"Mountain, with its legendary story, Sangkuriang.
Beautiful scenery with its legend",,
52f92fb3ea004010bb2f6e566488ea34,2022-06-15 13:22:51,Gunung Putri Lembang,"Tempatnya mudah di akses, terdapat lahan parkir, fasilitas umum cukup baik, mantep pokonya",5,positive,positive,neutral,"The place is easy to access, there is parking space, public facilities are quite good, excellent overall.",,
0128bda3875b45f8b43c303a22eed892,2020-02-15 13:43:50,Sanghyang Heuleut,"Nggak menghianati usaha dan niat, cuman ya jalannya kayak naik turun gunung ...percaya deh",5,negative,neutral,neutral,"It doesn't betray the effort and intention, it's just that the journey is like going up and down mountains... believe me",,
a3eaf86df98b4ca082c4ff4625507063,2020-02-15 13:49:34,Curug Maribaya,Tidak puas karna apa apa nya bayar gimana mau ramai klo seperti itu dan karyawan nya jutek,1,neutral,negative,neutral,"Unsatisfied because everything costs money, how can it be crowded like that, and the employees are grumpy.",,
3229e28909ce46418bb6352eb572003d,2020-02-23 18:12:59,Ciwangun Indah Camp (CIC),"Alam nya bagus dan indah, tp sayang fasilitas nya tidak dirawat dan dibiarkan begitu saja.",3,negative,negative,negative,"Its nature is good and beautiful, but unfortunately the facilities are not maintained and are left as they are.",,
75cd370db6d34fa0a26e06937cd80a91,2019-02-23 18:22:58,Terminal Wisata Grafika Cikole,"Adem tempatnya, banyak spot foto yang bagus juga, ada wahana outbond nya jugaa. Mantap deh",4,neutral,neutral,positive,"It's a good place, with many nice photo spots, and there are also outbound rides. Great!",,
178ae74530f84733a30accd2ff8ddb5e,2019-02-15 13:28:58,Stone Garden,"Tempat yang bagus untuk foto-foto. Sebaiknya jangan datang tengah hari, bakalan kepanasan.",5,neutral,neutral,positive,"A great place for photos. It's best not to come at midday, you'll get too hot.",,
e0b4fca41ec2415794411f4f6b4c8a09,2021-02-15 14:05:10,Curug Layung Camp Situ Lembang,Tempat yang nyaman untuk kemping dengan view kebun téh. Nyaman juga untuk liburan keluarga,5,neutral,neutral,positive,A comfortable place for camping with a tea plantation view. Also comfortable for a family holiday.,,
