id,datetime,location,text,rating,accessibility,facility,activity,english_translation,aspects,sentiment,real_aspect
faec673fe8a14554a2fac185cee0e8aa,2022-02-23 18:05:21,Gunung Tangkuban Parahu,Kawasan wisata yg sangat baik dan ke  indahan alam yg sangat alami,5,neutral,neutral,neutral,A very good tourist area with very natural natural beauty,"nature, beauty","positive, positive","area, natural"
8990e8a7b2c642f087b6089bf077dfb6,2020-02-15 14:18:32,Curug Sawer Cililin,Ok....tmpat wisata alam yg sangat menyehatkan dan murah meriah👍👍 …,4,neutral,positive,positive,Ok.... very healthy and cheap tourist spot 👍👍,"spot, price","positive, positive","spot, cheap"
a9939a039bc048b0b0aac47947f96929,2022-02-15 13:04:32,Taman Lembah DEWATA,"Waww, sangat memuaskan pandangan cocok buat refresh otak dan foto2",5,neutral,neutral,positive,"Wow, very satisfying, the view is suitable for refreshing the brain and taking photos.","view, photo","positive, positive","view, photos"
43ea5b93cb64450da99ef4cb8626f8ae,2020-02-15 13:04:29,Taman Lembah DEWATA,"Pergi kesini untuk yg ke 2 nya ☺️ foto terakhir ini yang terbaru ,",5,neutral,neutral,neutral,"Came here for the second time ☺️ This last photo is the newest,",photo,positive,photo
b9329820a9fe49d4a01ebd649a217ac2,2021-02-15 14:13:15,Sanghyang Kenit,Tempatnya keren dan ini adalah pintu masuk menuju Sanghyang Tikoro,4,neutral,neutral,positive,The place is cool and this is the entrance to Sanghyang Tikoro,"place, entrance","positive, neutral","place, entrance"
90a481bf6b3643878a44371d22a0b2e8,2019-02-15 13:30:07,Stone Garden,Akses menuju lokasi wisata jelek (setelah keluar dari jalan utama),3,negative,neutral,neutral,Access to the tourist location is bad (after leaving the main road),"accessibility, road","negative, negative","Access, road"
9e4ea29b2b814f3cb8b7134016ada0be,2020-02-15 13:30:04,Stone Garden,Tempat ngehitz di padalarang pemandangan nya luar biasa indah 😍💓 …,4,neutral,neutral,positive,A cool place in Padalarang with incredibly beautiful views 😍💓,"place, view","positive, positive","place, views"
92d9a1288c0a4b8d83c8f1bc2fdac851,2019-02-23 18:22:47,Terminal Wisata Grafika Cikole,"Tempat nya enak, seru klo bikin acara rame an. Buat selfie jg lucu",4,neutral,positive,neutral,"The place is nice, fun for gatherings with lots of people. Cute for selfies too.","place, crowd, photo","positive, positive, positive","place, people, selfies"
7b8a135fa4fb4440927b4bde0795d88a,2022-02-15 12:25:04,Curug Tilu Leuwi Opat,"Mantafff tempat nya, murmer juga!! Enak buat pasangan dan keluarga",5,neutral,neutral,positive,"Awesome place, and cheap too!! Great for couples and families","place, price","positive, positive","place, cheap"
9cc366b361794d0da899c2d758107d85,2021-02-15 14:13:14,Sanghyang Kenit,Tempat yg masih berkembang . bisa dipake hunting foto dan berenang,5,neutral,neutral,neutral,A place that is still developing. Can be used for photo hunting and swimming.,"place, photo, water","neutral, positive, positive","place, photo, swimming"
bdc7859a92594600b2c00520f4b4cc72,2022-02-23 18:12:59,Ciwangun Indah Camp (CIC),"Bagus untuk nuansa alam. Nyaman sekali bisa camp
tiket hanya 15 rb",5,neutral,neutral,positive,"Good for a natural feel. Very comfortable to camp
Tickets only 15 thousand","nature, comfort, ticket","positive, positive, neutral","natural, comfortable, Tickets"
ab075662bbd24832a822d0ea7bd41a0d,2022-02-15 13:43:36,Sanghyang Heuleut,View bagus. Tracking sekitar 30 menit tapi ending nya worth it sih,5,neutral,neutral,positive,"Great view. Tracking took about 30 minutes, but the ending was worth it.","view, activity","positive, positive","view, Tracking"
170a7f44bb4a4a86bb485b218555cb9f,2021-02-15 13:29:51,Stone Garden,Tempat wisata cocok untuk sedikit hiking n duduk sore sambil foto2,4,neutral,neutral,positive,A tourist spot suitable for a little hiking and sitting in the afternoon for photos.,"spot, hiking, photo","positive, positive, positive","spot, hiking, photos"
c10878284bba4c7d9829ede5eae36a5f,2019-02-15 13:29:47,Stone Garden,apakah di sini bisa ngecamp?? mohon yang udah pernah minta jawaban,5,neutral,neutral,neutral,"Can I camp here?? Please, those who have been here, please answer.",place,neutral,here
3933c697f4204dc5b31cc558ab8caa66,2021-02-15 13:30:23,Stone Garden,Terlalu banyak pintu pintu yg hrs dibayar.. mohon di perbaiki lagi,5,neutral,negative,neutral,Too many doors to pay for. Please fix it again.,"entrance, facility","negative, negative","doors, doors"
b5d8fcd2ca804fd39d57c382121ad359,2022-09-15 12:39:07,Sarae Hills,"Tempat nya bagus, cocok buat healing keluarga, banyak spot fotonya",5,neutral,neutral,positive,"The place is nice, perfect for family healing, lots of photo spots","place, photo, atmosphere","positive, positive, positive","place, photo, healing"
b96e5d3380574811adfbf0f2bca7ecbe,2019-02-15 13:43:56,Sanghyang Heuleut,"Perjuangan menuju ksni..
Sayangnya adaa aj yg ga ngjaga kebersihan",4,neutral,negative,neutral,"The struggle to get to KSNI..
Unfortunately, there are always those who don't maintain cleanliness.","place, cleanliness","negative, negative","KSNI, cleanliness"
36f92c5bd7d34a4597591de1c03c0546,2022-05-15 12:39:56,Sarae Hills,Tempat foto2 dengan latar belakang situs warisan dunia ala Bandung,5,neutral,neutral,neutral,Photo spots with a Bandung-style world heritage site background,"photo, place, architecture","neutral, neutral, neutral","Photo, site, site"
d3cc89a214fd4c80b92f532e45273eee,2023-01-15 12:39:26,Sarae Hills,Tempat nya asikk buat healing2 dan jln2 sama keluarga bagus banget,5,neutral,neutral,positive,"The place is cool for healing and walking around with family, it's really good.","place, activity","positive, positive","place, walking"
c41a82f17e1a451a9fcce2f09cad7fbb,2020-02-15 13:49:40,Curug Maribaya,Aga takut ya klo udh menjelang sore gelap banget kurang penerangan,3,negative,neutral,neutral,"I'm afraid when it gets close to evening, it's very dark with poor lighting.",light,negative,lighting
aeea7a25983a4ef599fe9f048b384f6c,2023-01-15 12:39:22,Sarae Hills,Bagus sih tempatnya cuma kesitu pas hujan jadi susah buat keliling,3,neutral,neutral,positive,"The place is nice, but I went there during the rain, so it was difficult to get around.","place, weather, accessibility","positive, negative, negative","place, rain, get around"
b76918e74bb449468ad890ecbd80f250,2021-02-15 14:20:48,Situ Ciburuy,"Tanah kelahiran, berjalan menuju bukit untuk sampai d situ ciburuy",5,neutral,neutral,neutral,"Homeland, walking towards the hill to get there Ciburuy","walking, trail","neutral, neutral","walking, hill"
336d38e8535949a3ad0dc54916a5ca8c,2021-02-15 14:15:31,Bukit Senyum,"Oke view nya, yg pake mobil hati hati aja, enak nya sih pake motor",5,neutral,neutral,positive,"Okay, the view is nice. Those using cars, be careful. It's better to use a motorbike.","view, transportation, road","positive, neutral, negative","view, cars, road"
6e108e03788d4430aaec9158b5b7cff5,2022-05-15 12:39:31,Sarae Hills,"Banyak yang indah2, tidak habis dalam sehari. Lokasi foto terbaik.",4,neutral,neutral,positive,"There are many beautiful things, not enough for a day. Best photo location.",photo,positive,photo
e2d4cc99efbb4357840bc9556476949a,2020-02-15 13:43:44,Sanghyang Heuleut,Tmpt y indah bnget poko y...cmn jln itur yg haruz extra fisik y...,5,neutral,neutral,positive,"The place is really beautiful, that's all... the road is the only thing that requires extra physical effort...","place, road","positive, negative","place, road"
936fdf6a45ae4eebbc756e14467854ba,2020-02-15 14:15:41,Bukit Senyum,Klau pingin menghilangkan penak datang lh ke sini tempat nya sejuk,3,neutral,neutral,positive,"If you want to get rid of your worries, come here, the place is cool.","place, atmosphere","positive, positive","place, here"
7f390dfba8fb45e192c5424cb921daef,2022-07-15 14:05:01,Curug Layung Camp Situ Lembang,Tempat camping enak dan lumayan luas ada mushola dan toilet juga 😁,5,neutral,positive,positive,A nice and quite spacious campsite with a prayer room and toilets too 😁,"spaciousness, place, restroom","positive, positive, positive","spacious, campsite, prayer room"
e95947e77e934979ad5d53e556e7ee3a,2019-02-15 13:29:57,Stone Garden,Masa foto cuma karna konsep baju samaan bayar nya jdi 300rb wkwkkk,4,neutral,neutral,positive,Photo session just because of the matching outfit concept cost 300rb lol,"photo, price","positive, negative","Photo, cost"
e854a02a46b846febc31f1aa8d0963f4,2019-02-15 13:49:25,Curug Maribaya,Curug disini gak bisa buat mandi mandian karna airnya sangat deras,5,neutral,negative,neutral,The waterfall here can't be used for swimming because the water is very strong.,water,negative,water
232224b8b85c4227b52c27299fb0860f,2022-02-15 11:58:48,Curug Malela,"Kangen main kesini
Foto diambil 2016
Waktu masih di kampung halaman",5,neutral,neutral,positive,"Miss playing here
Photo taken 2016
When I was still in my hometown","place, photo","negative, positive","here, Photo"
b3cf60107c0c46a5b73e2643fdf46899,2020-02-15 12:24:49,Curug Tilu Leuwi Opat,"Aga nyesel sih dtg hari ini, aerny kering jadi ga bisa ngapa2in 😢 …",3,neutral,neutral,negative,"But I regret coming today, the air is dry so I can't do anything 😢 …",air,negative,air
7361d6adf4c04b8dbf41eda07f73dd1b,2021-02-23 18:05:11,Gunung Tangkuban Parahu,"Semakin lama, semakin Mantap view nya/ sport fotonya semakin banyak",5,neutral,neutral,positive,"The longer it goes, the more stable the view/the more sports photos there are","view, photo","positive, positive","view, photos"
69dfa4392cbb46e5b700d0611b7f4ef8,2022-10-15 12:39:12,Sarae Hills,menyenangkan dengan berbagai macam ciri khas dari berbagai negara 🥰,1,neutral,neutral,positive,delightful with a wide variety of characteristics from different countries 🥰,culture,positive,countries
6a4e31bf7faf40e084d977cdfebc507a,2022-06-15 14:15:38,Bukit Senyum,Tempatnya natural cuma sayang jalan masih rusak untuk menuju lokasi,5,negative,neutral,positive,"The place is natural, it's just a shame the road is still damaged to get to the location.","place, road, location","positive, negative, positive","place, road, location"
e07b253542d447eab11420ab6c2ed4ec,2020-02-15 12:25:37,Curug Tilu Leuwi Opat,"
Tempat yang bagus untuk mendaki... semua kerja keras Anda terbayar",5,neutral,neutral,positive,A great place to hike... all your hard work pays off,"place, hiking","positive, positive","place, hike"
8735e3a8769446459447105fe7fe7c6b,2022-09-23 17:57:55,Floating Market Lembang,Alhamdulillah anak seneng bisa bermain di floating market Kota mini,5,neutral,neutral,positive,"Thank God, the child is happy to be able to play at the Kota Mini floating market.","place, attraction","positive, positive","Kota Mini, market"
d22d3ae32c4644238485844474df1f31,2022-02-15 12:39:36,Sarae Hills,"Wahana selfie yang menarik, tiket masuk bisa dituker minuman gratis",4,neutral,neutral,positive,"Attractive selfie spot, entrance ticket can be exchanged for a free drink.","spot, ticket, drink","positive, positive, positive","spot, ticket, drink"
8312d42cd4eb470fa789d18b0ad9d12f,2019-02-15 13:29:56,Stone Garden,"Indah, asik, kalian harus voba sensasi foto diatas bukit berbatu...",4,neutral,neutral,positive,"Beautiful, fun, you all must try the sensation of taking photos on the rocky hill...","photo, attraction","positive, positive","photos, attraction"
c7b2e9064ad04423b76483edc17df56f,2022-08-15 14:09:08,Curug Cimahi / Curug Pelangi,"Kebetulan pas ke sini langsung liat pelanginya, luar biasa indahnya",5,neutral,neutral,positive,"Coincidentally, as soon as I arrived here, I saw the rainbow, it was incredibly beautiful.","view, beauty","positive, positive","rainbow, beautiful"
1dcf679537ae4be789aa99378d647b39,2022-02-15 12:39:52,Sarae Hills,"tempat nya sejuk, view bagus lebih cocok kalau steleah hujan kesini",5,neutral,neutral,positive,"The place is cool, the view is good, it's more suitable to come here after it rains","place, view, weather","positive, positive, positive","place, view, rains"
1fa2ab3b31a243d184c2578c6282368e,2021-02-15 13:49:25,Curug Maribaya,Kalau mau kesana jgn waktu sabtu/minggu atau long weekend. Muaaccet,3,negative,neutral,neutral,"If you want to go there, don't go on Saturday/Sunday or long weekends. It's crowded.",crowd,negative,crowded
43fe339ca71847cfb28ceafdfb4a80a0,2022-09-15 14:09:10,Curug Cimahi / Curug Pelangi,Saya sangat merekomendasikan tempat ini bagi anda yang suka healing,4,neutral,neutral,positive,I highly recommend this place for those who like to heal,"place, atmosphere","positive, positive","place, heal"
c45b1d59d8824bdd9da6231c237a54c5,2019-02-15 13:49:59,Curug Maribaya,"Belom pernah ksini,, cuman ngelewatin,, saya ke maribaya satu lg...",3,neutral,neutral,neutral,"Never been here, just passed by. I went to Maribaya one more time...",place,neutral,here
4120d7a536934b5299388092af31e9e2,2022-06-23 18:22:27,Terminal Wisata Grafika Cikole,Tempat yang bagus buat healing sejenak agar pikiranmu mindfulness 😂,5,neutral,neutral,positive,A great place for a little healing to make your mind mindful 😂,place,positive,place
4229eac7c47d4cb69130ed42cc22dbe3,2022-03-15 13:22:51,Gunung Putri Lembang,"The best bgt pokoknya ini tempat, view nya mencengangkan indah bgt.",5,neutral,neutral,positive,"This place is the best, period. The view is stunningly beautiful.","place, view","positive, positive","place, view"
007b016f3e764a97bb5d0861805e3ac2,2022-04-15 14:09:04,Curug Cimahi / Curug Pelangi,"Bagus tempatnya, tapi butuh usaha lebih untuk sampe ke dasar curug.",5,neutral,neutral,positive,"The place is nice, but it takes more effort to reach the bottom of the waterfall.","place, accessibility","positive, negative","place, waterfall"
569bc55769d44a2eabb828ca10cb4531,2022-11-23 17:57:53,Floating Market Lembang,"Tau kan arti recommended, pokoknya datang dan rasakan sensasinya👍 …",5,neutral,neutral,neutral,"You know what recommended means, just come and feel the sensation👍 …",atmosphere,positive,sensation
dcb045d4015e47929a1025cfd94bfaac,2022-10-15 12:24:46,Curug Tilu Leuwi Opat,"Tempatnya bagus, alam banget, buat camping juga cocok ada sungainya",5,neutral,positive,positive,"The place is nice, very natural, also suitable for camping, there's a river.","place, nature, accommodation, river","positive, positive, positive, positive","place, natural, camping, river"
e3e68a33f5ec45e38d0eed49b0d57c3f,2023-02-02 18:22:25,Terminal Wisata Grafika Cikole,Asik tempat nya buat liburan keluarga atau kantor.. Puas pokoknya..,5,neutral,neutral,positive,"Nice place for a family or office vacation. Satisfied, definitely.",place,positive,place
817cad99962042a9b7a1003e0deebe7e,2022-12-23 18:34:21,Orchid Forest Cikole,Banyak spot untuk cuci mata atau berfoto ditengah segarnya udara 🤌🏻,5,neutral,neutral,positive,Many spots for eye candy or photos amidst the fresh air 🤌🏻,"spot, air, photo","positive, positive, positive","spots, air, photos"
18025641e4594abfbe8f38d23b78043d,2022-02-15 13:05:17,Taman Lembah DEWATA,Hari biasa tiket masuk per orang 15.000 motor 5000. Pas banget deh.,5,neutral,neutral,neutral,"Weekday entrance ticket per person 15,000, motorcycle 5,000. Perfect.","ticket, price","neutral, positive","ticket, 15"
dcf5db91560a4df29b47b2c73ec8eeb4,2019-02-15 13:30:02,Stone Garden,Cocok untuk menikmati senja dan melihat batu batu zaman pra sejarah,4,neutral,neutral,positive,Suitable for enjoying the sunset and seeing prehistoric stones,"view, history","positive, positive","sunset, stones"
a992d823eb5841a98ff4eef4c131e1ba,2022-02-23 18:04:25,Gunung Tangkuban Parahu,"tempat sejuk, dingin, parkir luas, lumayan ramai, ada masjid toilet",5,neutral,positive,neutral,"cool place, cold, spacious parking, quite crowded, there's a mosque, toilet","place, parking, crowd, attraction, restroom","positive, positive, negative, positive, neutral","place, parking, crowded, mosque, toilet"
