id,datetime,location,text,rating,accessibility,facility,activity,english_translation,better_english_translation,pred_nllb_baseline,pred_nllb_finetuned
b5e51b2a02964daeb96335959a189823,23-02-2021 18:13,Ciwangun Indah Camp (CIC),tempatnya luas dan nyaman sedikit interaksi dgn orang lain udara sejuk banyak tempat untuk menikmati indahnya alam sehingga tidak berkerumun di satu titik,4,neutral,positive,neutral,"The place is spacious and comfortable, with little interaction with others. The air is cool, and there are many places to enjoy the beautiful scenery, so it's not crowded in one spot.","The place is spacious and comfortable, with little interaction with other people. The air is cool and there are many spots to enjoy the beautiful nature, so it doesn't get crowded in one spot.",The place is spacious and comfortable a little interaction with other people cold air lots of places to enjoy the beauty of nature so as not to congregate at one point,"The place is spacious and comfortable, with little interaction with others, cool air, many places to enjoy the beauty of nature, so you don't congregate at one point."
d48c0490dbcb42ceb62274e7f2f3ffad,15-02-2022 12:24,Curug Tilu Leuwi Opat,lagi kering alur air kecil toilet ruang ganti pakaian jauh warung jauh,3,neutral,negative,neutral,Dry little water channel changing room toilet far kiosk far,"The small water channel is dry, the toilet and changing room are far away, the stall is also far away.",It's still dry stream little toilet dressing room away stall away,"It's dry, the water is small, the toilet, the changing room is far, the stall is far."
08102d229d9b4352a2c66f933e294518,15-02-2021 21:10,Curug Halimun,bagian dari lokasi bobolnya danau bandung purba bagian barat bersama dg cukang rahong,3,neutral,neutral,neutral,part of the western Bandung ancient lake breach location along with Cukang Rahong,"Part of the location where the western part of ancient Lake Bandung breached, along with Cukang Rahong.",part of the bobol location of the ancient bandung lake western part together with dg cukang rahong,"part of the bobol location, ancient lake bandung, western part together with cukang rahong"
06525377317242d681a1551ed2a74ec7,15-02-2019 13:48,Curug Maribaya,disamping curug ada padang rumput cukup luas sangat cocok untuk piknik bersama keluarga dan kerabat sambil melihat sungai,4,neutral,neutral,positive,"beside the waterfall there is a spacious meadow, very suitable for a picnic with family and friends while watching the river","Beside the waterfall, there is a fairly spacious meadow, perfect for a picnic with family and relatives while watching the river.",next to the waterfall there is a fairly wide grassland very suitable for picnics with family and relatives while looking at the river,"Next to the waterfall, there is quite a vast grassland, very suitable for a picnic with family and relatives while looking at the river."
09a95f45408b42a28776fdc6975e93ac,15-02-2020 12:57,Kebun Begonia Lembang,untuk kebun bunganya sangat terawat tapi untuk farmnya agak berantakan tapi banyak tanaman dan juga bunga yang jarang kita temukan di daerah perkotaan ataupun rumah,5,neutral,neutral,positive,"For the flower garden, it's very well-maintained, but for the farm, it's a bit messy. However, there are many plants and also flowers that are rarely found in urban areas or homes.","The flower garden is very well-maintained, but the farm is a bit messy. However, it has many plants and also flowers that are rarely found in urban areas or at home.",For the garden the flowers are very well cared for but for the farm it's a bit messy but there are lots of plants and also flowers that we rarely find in urban areas or homes,"For the flower garden, it's very well-maintained, but for the farm, it's a bit messy, but there are many plants and also flowers that we rarely find in urban areas or homes."
d6e06dc586c24f15ad5bdafde42b12c3,15-02-2020 13:29,Stone Garden,destinasi wisata yang sangat indah dihiasi dengan bebatuan purba dan gunung,5,neutral,neutral,positive,A very beautiful tourist destination adorned with ancient rocks and mountains,A very beautiful tourist destination adorned with ancient rocks and mountains.,a very beautiful tourist destination decorated with ancient rocks and mountains,A very beautiful tourist destination decorated with ancient rocks and mountains
3cc044ad053c40f4a8a192d8cd46c44f,23-07-2022 17:57,Floating Market Lembang,masyaalloh tempatnya bagus bgt indah pemandangannya makanan jg enak taoi sayang kesini udah kesorean blm semua tempat dikunjungi sejuk udaranya,4,neutral,neutral,positive,"Subhanallah, the place is really good, the scenery is beautiful, the food is also delicious, but unfortunately we came too late in the afternoon, haven't visited all the places, the air is cool.","Wow, the place is so beautiful and the scenery is stunning. The food is delicious too. Unfortunately, we came too late in the afternoon, so we couldn't visit all the spots. The air is cool.",It's a nice place. It's a nice place. It's a nice place.,"The place is really nice, the scenery is beautiful, the food is also delicious, but it's a shame we came here, it's already late at night, not all the places visited are cool and airy."
5c975a5a156b4cc696072c9d8e7e8a31,23-02-2021 18:34,Orchid Forest Cikole,tempatnya super bagus cuacanya super dingin souvenir pun terbilang murah dan bagus gabakal rugi dtg kesini terlebih bpk satpam yg di pintu exit bawah super baik ahh thankyou for the experience,5,neutral,positive,positive,"The place is super nice, the weather is super cold, the souvenirs are quite cheap and good. You won't regret coming here, especially the security guard at the lower exit, who is super kind. Ahh, thank you for the experience.","The place is super nice, the weather is super cold, the souvenirs are also considered cheap and good. You won't regret coming here, especially the security guard at the bottom exit who was super kind. Ahh, thank you for the experience.",The place is super nice the weather is super cold the souvenirs are also said to be cheap and good losses come here extra bpk satpam who is at the door exit below super good ahh thank you for the experience,"The place is super nice, the weather is super cold, and the souvenirs are also quite cheap and good. It's a shame that I came here, especially the ones at the lower exit door. Super good, ahh, thank you for the experience."
c67aa8abef714bcc9dcb794f8879faae,15-02-2019 13:30,Stone Garden,viewnya bagus cuma cape naik keatasnya tapi sebanding lah sama viewnya,5,neutral,neutral,positive,"The view is good, it's just tiring to go up, but it's worth it for the view.","The view is great, but the climb is tiring. It's worth it for the view, though.","It's a good view. It's just a cape on top of it, but the comparison is the same.","The view is good, it's just tiring climbing up, but it's comparable to the view."
40560ed3eeb74387a8ba392cf9dcce56,18-01-2023 13:22,Gunung Putri Lembang,tempat yg cocok unt camp dan refreshing dari tempat parkir mobil cmn naik 10 mntan ke atas perjalanan kesini jalan agak kecil jd harus pelan-pelan dari jalan raya 3 kman,5,positive,neutral,positive,"A suitable place for camping and refreshing. From the car park, it's only about a 10-minute walk uphill. The road here is a bit narrow, so you have to go slowly. It's 3 km from the main road.","A suitable place for camping and refreshing. From the car park, it's only about a 10-minute walk up. The road here is a bit narrow, so you have to go slowly. It's about 3 km from the main road.",It's a good place to camp and refresh from the car park.,"A suitable place for camping and refreshing from the car park. It takes 10 minutes to go up. The road to get here is a bit narrow, so you have to walk slowly from the highway for 3 km."
90af0dee89be41b99d9adfdf5f224731,15-02-2021 11:58,Curug Malela,asli indah banget terutama bersih sungainya juga gda sampah ga nyesell dan gakan pernah nyesel mesti perjalanan jauhh bgt tp hasilnya luar biasa,5,neutral,neutral,positive,"Truly very beautiful, especially the clean river. There's also no trash. No regrets and never will have regrets. Even though the journey was very far, the result was extraordinary.","Truly beautiful, especially how clean it is. The river is also free of trash. I don't regret it and I never will. Even though the journey was very long, the result was extraordinary.",The original is very beautiful especially clean her neck also gda garbage does not sell and will never sell must travel far but the results are amazing,"The original is very beautiful, especially the lake is clean and there's no trash. It doesn't sell and I'll never regret it. The journey has to be very far, but the results are amazing."
5a47438a8ab44da1bacb7c700c32d49b,15-02-2019 13:43,Sanghyang Heuleut,nanti tunggu bulan 9 tahun 2018 kata guide lokalnya sanghyang heueleut bakal ada beberapa air terjun baru yang akan dibuka,5,neutral,neutral,neutral,"Later, wait for September 2018, the local guide said that Sanghyang Heuleut will have several new waterfalls that will be opened.","According to the local guide, wait until September 2018, there will be several new waterfalls opened at Sanghyang Heueleut.",I'll wait until the 9th of 2018 local guide says there will be some new waterfalls that will be opened.,"I'll wait until the 9th of 2018, the local guide Sanghyang Heuleut said. There will be several new waterfalls that will open."
